review_id,customer_id,book_id,rating,review_text,created_at
2286,1131,3,4,Above average. Would recommend to fans of the genre.,20-12-2023 23:44
4186,1685,1,4,Liked it. The first half is stronger than the second.,01-11-2021 17:56
1454,2510,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,07-07-2022 10:59
2627,2154,1,4,"Good book, though the ending felt a little rushed.",25-11-2024 06:36
2638,1038,7,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,24-02-2024 12:33
5290,2257,2,4,Well-written and engaging. A few plot holes but forgivable.,05-06-2024 17:34
4147,1939,2,5,,15-11-2024 12:12
5531,1475,15,4,"Good book, though the ending felt a little rushed.",01-05-2024 10:03
3586,2399,16,4,A very good read overall. Some chapters were slow but worth it.,02-09-2022 09:43
4906,328,18,3,Decent read. Not my favourite but not bad either.,23-09-2024 20:22
2928,2711,1,3,It was okay. The hype around this book is a bit overstated.,30-01-2023 11:47
358,56,10,3,Average. Had its moments but failed to really engage me.,15-08-2021 18:14
30,755,27,4,Mostly great. The middle section drags a bit.,18-06-2022 12:52
5442,2317,4,3,It was okay. The hype around this book is a bit overstated.,30-10-2022 19:55
363,1834,1,4,"Good book, though the ending felt a little rushed.",29-09-2024 18:30
4905,1151,7,4,Liked it. The first half is stronger than the second.,13-03-2022 12:18
3296,138,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,16-11-2022 11:19
3281,2709,1,3,"Mixed feelings. Good premise, mediocre execution.",18-12-2024 22:17
3409,2683,12,4,Well-written and engaging. A few plot holes but forgivable.,14-01-2024 15:55
2749,1065,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,28-01-2021 06:39
3813,2623,16,5,Beautifully written. The author's style is simply stunning.,06-01-2023 11:02
1441,571,6,3,Decent read. Not my favourite but not bad either.,21-08-2024 12:05
5012,190,1,3,"Mixed feelings. Good premise, mediocre execution.",31-08-2023 08:39
4560,2399,2,2,Overrated. I did not enjoy the characters at all.,24-04-2023 17:41
4447,2233,2,5,Exceeded all my expectations. Truly extraordinary.,25-05-2022 18:33
3300,2583,2,3,Decent read. Not my favourite but not bad either.,11-09-2023 13:32
5501,262,17,3,Neither great nor terrible. Passes the time.,23-03-2024 13:27
1301,1319,31,5,A masterpiece. Every chapter left me wanting more.,20-11-2021 20:26
758,2396,1,3,,27-12-2024 15:22
2476,2412,21,4,"Good book, though the ending felt a little rushed.",20-11-2022 09:05
372,2732,1,5,Brilliant narrative. The characters feel genuinely real.,21-10-2024 23:47
2885,1225,15,4,A very good read overall. Some chapters were slow but worth it.,11-05-2023 08:08
1931,2621,3,2,The plot felt disjointed and the pacing was off throughout.,02-05-2023 09:01
5599,1173,6,2,The plot felt disjointed and the pacing was off throughout.,03-05-2024 16:16
574,1402,31,4,Liked it. The first half is stronger than the second.,19-10-2021 12:55
5539,179,1,3,"Some interesting parts, but overall felt underwhelming.",10-11-2024 08:46
2553,1645,1,3,Decent read. Not my favourite but not bad either.,04-10-2024 17:24
4457,2261,8,3,Neither great nor terrible. Passes the time.,02-11-2023 16:32
2999,587,2,4,"Good book, though the ending felt a little rushed.",30-12-2024 23:57
5446,1480,3,4,Liked it. The first half is stronger than the second.,10-11-2023 20:45
5223,355,2,4,"Good book, though the ending felt a little rushed.",26-01-2021 19:14
3982,1809,13,4,Well-written and engaging. A few plot holes but forgivable.,15-02-2024 11:59
4353,1137,9,5,Absolutely loved this book — couldn't put it down!,02-11-2024 13:47
1294,352,26,3,It was okay. The hype around this book is a bit overstated.,19-03-2024 13:42
3151,1301,13,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,21-07-2021 06:26
2623,73,8,3,Had potential but did not quite deliver on its promise.,13-07-2024 08:27
3522,111,3,3,It was okay. The hype around this book is a bit overstated.,02-07-2024 11:32
426,789,2,3,Average. Had its moments but failed to really engage me.,26-12-2024 16:46
1296,1626,8,2,Overrated. I did not enjoy the characters at all.,18-08-2024 20:32
2071,965,15,4,Mostly great. The middle section drags a bit.,31-12-2024 10:24
2994,1640,1,3,,07-11-2024 19:08
1731,390,28,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,24-02-2022 22:40
535,825,1,3,Decent read. Not my favourite but not bad either.,16-06-2024 18:26
5546,1426,14,4,"Good book, though the ending felt a little rushed.",03-08-2021 18:06
2318,2539,74,2,Not for me. The writing style felt very dated.,16-11-2024 05:03
3106,2319,1,3,Average. Had its moments but failed to really engage me.,28-10-2024 21:22
4903,956,10,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,04-08-2022 08:45
4895,1511,1,5,Brilliant narrative. The characters feel genuinely real.,14-02-2022 18:36
3427,1451,1,3,Decent read. Not my favourite but not bad either.,30-11-2022 08:01
2814,1874,13,4,Mostly great. The middle section drags a bit.,30-09-2024 16:50
4615,2329,1,4,A very good read overall. Some chapters were slow but worth it.,08-02-2024 11:19
718,1289,4,4,Above average. Would recommend to fans of the genre.,25-04-2024 21:21
4174,1057,13,2,Overrated. I did not enjoy the characters at all.,12-07-2021 14:23
3183,2617,1,4,"Good book, though the ending felt a little rushed.",16-02-2024 18:20
5150,2388,1,4,Mostly great. The middle section drags a bit.,05-08-2024 20:54
1104,1282,3,3,It was okay. The hype around this book is a bit overstated.,09-08-2023 13:05
3422,2462,13,2,Not for me. The writing style felt very dated.,07-11-2024 08:35
526,1787,4,3,Decent read. Not my favourite but not bad either.,28-02-2024 22:43
4551,1370,11,4,Liked it. The first half is stronger than the second.,19-02-2024 08:32
3369,61,4,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,08-10-2022 17:41
4032,1030,2,4,A very good read overall. Some chapters were slow but worth it.,06-06-2024 18:14
2652,2129,4,2,,05-10-2022 12:12
1626,796,3,4,Above average. Would recommend to fans of the genre.,12-10-2024 07:26
1710,105,6,2,The plot felt disjointed and the pacing was off throughout.,21-08-2024 10:21
4744,114,6,3,Average. Had its moments but failed to really engage me.,13-02-2023 11:16
5225,2270,4,6,It was okay. The hype around this book is a bit overstated.,06-03-2022 19:11
4624,1589,3,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,12-11-2022 10:40
1266,2589,4,3,Decent read. Not my favourite but not bad either.,11-12-2024 18:52
2295,314,1,3,"Mixed feelings. Good premise, mediocre execution.",19-06-2024 16:38
323,2734,3,4,Liked it. The first half is stronger than the second.,16-06-2022 14:36
974,1886,1,4,,05-11-2024 13:04
2281,42,62,3,Had potential but did not quite deliver on its promise.,08-05-2024 14:08
4749,1001,1,4,Well-written and engaging. A few plot holes but forgivable.,02-07-2024 18:02
1201,1101,3,3,,28-12-2022 07:31
4635,2566,114,3,"Some interesting parts, but overall felt underwhelming.",31-12-2024 12:55
1392,101,1,3,Average. Had its moments but failed to really engage me.,13-12-2024 17:53
1415,2621,6,3,"Some interesting parts, but overall felt underwhelming.",02-09-2021 15:36
4410,2300,1,4,,28-09-2023 13:38
2966,2354,7,4,Mostly great. The middle section drags a bit.,06-08-2022 06:52
501,873,3,4,Above average. Would recommend to fans of the genre.,29-11-2021 10:23
5002,723,93,4,"Good book, though the ending felt a little rushed.",15-06-2024 16:14
2253,98,9,2,Struggled to get through it. The story meanders endlessly.,09-12-2024 17:48
2794,789,9,3,It was okay. The hype around this book is a bit overstated.,03-03-2023 05:34
1060,233,3,2,The plot felt disjointed and the pacing was off throughout.,12-05-2024 12:23
3465,2160,4,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,02-11-2024 18:33
2509,373,1,3,Had potential but did not quite deliver on its promise.,20-09-2024 08:18
5400,2218,5,3,Neither great nor terrible. Passes the time.,06-04-2020 06:45
3848,1563,2,5,A masterpiece. Every chapter left me wanting more.,29-02-2024 19:52
905,500,9,5,I finished this in two sittings. Absolutely riveting.,22-01-2021 16:26
3879,1,2,3,Average. Had its moments but failed to really engage me.,19-12-2024 14:52
2736,420,35,4,Above average. Would recommend to fans of the genre.,07-04-2023 21:25
822,2623,1,4,Mostly great. The middle section drags a bit.,10-06-2024 19:24
4279,2256,1,-1,"Good book, though the ending felt a little rushed.",02-06-2023 18:10
2294,2623,2,3,"Some interesting parts, but overall felt underwhelming.",07-08-2021 13:56
3098,2299,7,3,Neither great nor terrible. Passes the time.,29-10-2024 09:20
5300,306,1,5,The writing is exceptional and the story gripped me from page one.,21-06-2023 10:27
26,480,1,5,The writing is exceptional and the story gripped me from page one.,22-06-2024 19:17
5020,2658,1,3,Had potential but did not quite deliver on its promise.,03-05-2024 07:44
975,2177,1,4,Liked it. The first half is stronger than the second.,16-05-2024 16:32
3580,422,5,4,"Good book, though the ending felt a little rushed.",15-04-2024 19:26
42,2391,1,3,Had potential but did not quite deliver on its promise.,30-11-2020 20:36
1974,889,21,4,,10-11-2024 16:38
3226,723,2,4,Above average. Would recommend to fans of the genre.,14-09-2024 19:03
615,801,8,4,,27-08-2021 03:25
348,2318,1,3,Had potential but did not quite deliver on its promise.,06-11-2022 19:23
347,2687,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,18-04-2024 14:18
2251,720,1,3,Neither great nor terrible. Passes the time.,19-03-2023 07:22
142,1701,1,5,,01-04-2024 09:37
4990,2438,1,4,,16-01-2021 20:33
940,2589,5,5,A masterpiece. Every chapter left me wanting more.,31-12-2024 12:06
197,2185,1,2,Disappointed. Expected much more based on the reviews.,16-08-2022 05:24
3652,2556,1,4,Well-written and engaging. A few plot holes but forgivable.,26-12-2022 18:56
491,291,2,4,Well-written and engaging. A few plot holes but forgivable.,29-01-2023 11:09
4660,2551,1,3,It was okay. The hype around this book is a bit overstated.,12-11-2024 16:37
4829,454,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,16-07-2024 22:19
5511,2222,3,1,Could not finish it. Extremely boring.,07-01-2021 18:33
3642,208,4,4,Above average. Would recommend to fans of the genre.,06-02-2023 09:52
2036,1696,56,4,Liked it. The first half is stronger than the second.,22-08-2024 17:53
263,457,2,5,Perfect blend of story and insight. Will read again.,01-01-2024 14:08
1512,679,1,4,,31-12-2024 13:46
2287,1889,187,2,Overrated. I did not enjoy the characters at all.,25-06-2021 17:42
3962,863,69,4,Mostly great. The middle section drags a bit.,08-12-2024 06:36
4668,1267,1,5,Exceeded all my expectations. Truly extraordinary.,24-10-2024 20:00
3597,1102,1,5,A masterpiece. Every chapter left me wanting more.,28-04-2024 08:49
2244,1638,1,4,Mostly great. The middle section drags a bit.,17-09-2024 10:58
3621,1690,1,4,,15-06-2024 10:40
2218,2242,1,3,It was okay. The hype around this book is a bit overstated.,18-09-2021 13:11
5149,1504,1,3,"Some interesting parts, but overall felt underwhelming.",20-12-2023 07:28
796,265,3,3,Decent read. Not my favourite but not bad either.,17-01-2022 10:43
4390,22,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,02-10-2022 12:58
2002,1584,3,2,Would not recommend. Too slow and the payoff was not worth it.,27-06-2021 13:23
4146,100,1,3,"Mixed feelings. Good premise, mediocre execution.",03-12-2022 06:12
1162,1351,1,2,Not for me. The writing style felt very dated.,02-06-2022 14:16
3432,2298,3,4,"Good book, though the ending felt a little rushed.",10-12-2024 11:22
5361,1203,49,3,"Some interesting parts, but overall felt underwhelming.",09-02-2023 07:41
542,1868,2,4,Mostly great. The middle section drags a bit.,17-08-2023 06:51
5509,1933,1,2,Struggled to get through it. The story meanders endlessly.,14-12-2024 12:11
3988,1829,4,3,Decent read. Not my favourite but not bad either.,16-11-2023 14:59
5151,1721,7,3,Had potential but did not quite deliver on its promise.,24-10-2023 09:44
4533,1923,2,4,Above average. Would recommend to fans of the genre.,23-02-2022 21:06
3929,313,1,4,A very good read overall. Some chapters were slow but worth it.,23-11-2022 18:23
2951,1442,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,22-01-2024 17:15
346,1860,13,3,"Mixed feelings. Good premise, mediocre execution.",14-07-2024 06:52
4418,1895,2,6,I finished this in two sittings. Absolutely riveting.,22-04-2024 15:57
465,2040,12,5,,16-12-2023 08:54
5058,69,9,2,Not for me. The writing style felt very dated.,25-10-2023 18:00
4027,548,5,5,A masterpiece. Every chapter left me wanting more.,27-11-2021 13:29
670,1944,13,5,Perfect blend of story and insight. Will read again.,15-01-2023 06:30
5304,1608,22,4,A very good read overall. Some chapters were slow but worth it.,22-09-2023 19:22
626,487,1,3,"Some interesting parts, but overall felt underwhelming.",20-12-2023 05:27
242,151,9,4,A very good read overall. Some chapters were slow but worth it.,21-03-2023 09:48
2976,622,2,4,Mostly great. The middle section drags a bit.,31-12-2024 16:39
1497,1844,1,5,A masterpiece. Every chapter left me wanting more.,25-07-2022 07:37
860,1780,1,2,Struggled to get through it. The story meanders endlessly.,20-06-2024 13:25
5440,2268,12,5,Absolutely loved this book — couldn't put it down!,02-04-2023 11:51
5143,2174,2,3,It was okay. The hype around this book is a bit overstated.,07-07-2024 01:54
3056,2376,1,4,Well-written and engaging. A few plot holes but forgivable.,10-11-2021 21:07
5038,1516,3,4,"Good book, though the ending felt a little rushed.",02-02-2023 17:27
4136,1705,3,3,"Mixed feelings. Good premise, mediocre execution.",26-05-2020 21:30
1746,559,2,4,"Good book, though the ending felt a little rushed.",15-11-2021 18:37
1064,1689,3,4,Well-written and engaging. A few plot holes but forgivable.,23-05-2024 19:01
4385,691,2,4,Above average. Would recommend to fans of the genre.,20-11-2024 07:31
1515,1953,1,5,Brilliant narrative. The characters feel genuinely real.,07-04-2022 19:02
1363,68,55,2,The plot felt disjointed and the pacing was off throughout.,16-06-2024 13:47
3625,1951,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,20-11-2024 17:59
5140,2249,23,4,Mostly great. The middle section drags a bit.,24-10-2020 10:55
481,2685,7,4,,05-05-2023 13:15
4173,1315,2,4,"Good book, though the ending felt a little rushed.",05-09-2023 07:45
3438,2280,6,2,Not for me. The writing style felt very dated.,19-02-2023 19:50
445,1656,1,3,It was okay. The hype around this book is a bit overstated.,26-01-2024 00:43
1012,219,4,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,13-06-2022 21:35
2506,802,3,3,Average. Had its moments but failed to really engage me.,28-01-2022 13:22
17,1124,3,3,"Mixed feelings. Good premise, mediocre execution.",26-04-2024 19:08
1550,2310,1,3,Neither great nor terrible. Passes the time.,03-11-2023 08:10
71,2036,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,28-06-2024 05:24
1369,2059,18,3,Decent read. Not my favourite but not bad either.,18-08-2020 17:15
4939,2288,1,4,A very good read overall. Some chapters were slow but worth it.,05-11-2024 11:10
3867,959,2,4,A very good read overall. Some chapters were slow but worth it.,16-05-2023 08:57
